Publication Title,Gini_Impurity,Group
"Validation of the"" Four Score"" coma scale in the emergency department",0.0,SCCMPRES
Treatments and limitations for methicillin-resistant Staphylococcus aureus: A review of current literature,0.0,SCCMPRES
1157: HIGH-FREQUENCY OSCILLATORY VENTILATION AS A RESCUE STRATEGY FOR PATIENTS WITH RESPIRATORY FAILURE,0.0,SCCMDAT
Neurological examination of critically ill patients: a pragmatic approach. Report of an ESICM expert panel,0.0,SCCMDAT
1133: UTILITY OF LONGITUDINAL TRENDS FOR PREDICTING DETERIORATION IN HOSPITALIZED CHILDREN,0.0,SCCMDAT
Vasoactive inotrope support predicts morbidity and mortality in adult patients with congenital heart disease undergoing cardiac surgery,0.0,SCCMPRES
Vasopressor use as a surrogate for post-intubation hemodynamic instability is associated with in-hospital and 90-day mortality: a retrospective cohort study,0.0,SCCMPRES
1130: MORTALITY AND CRITICAL DETERIORATION IN HOSPITALIZED CHILDREN,0.0,SCCMDAT
Neuromuscular dysfunction acquired during critical illness: a systematic review,0.0,SCCMDAT
"Neuromuscular weakness in chronic obstructive pulmonary disease: chest wall, diaphragm, and peripheral muscle contributions",0.0,SCCMDAT
What we learned in the past year in managing our COVID-19 patients in intensive care units?,0.0,SCCMPRES
Tsunami of economic turmoil to hit the healthcare in 2021-2022: COVID-19 pandemic is just an earthquake,0.0,SCCMPRES
1229-P: Clinical Characteristics and Hospital Care among Patients with Diabetic Ketoacidosis,0.0,SCCMDAT
The Fate of Exploding Carbon-Oxygen Chandrasekhar-Mass White Dwarfs: The Production of Stable Iron-Peak Elements in the Type Ia Supernova Remnant 3C 397,0.0,SCCMPRES
1298: A Physiology-Driven Machine Learning Model for Traumatic Brain Injury Outcome,0.0,SCCMDAT
"1431: ORGAN FAILURE DATA OVER TIME IN THE CRITICALLY ILL: AT WHAT COST, AND TO WHAT BENEFIT?",0.0,SCCMDAT
One Year Post-Discharge Outcomes After Implementation of an ICU Early Mobility Protocol,0.0,SCCMDAT
1403: DIALYSIS DISEQUILIBRIUM SYNDROME IN A CRITICALLY ILL PATIENT WITH STAPHYLOCOCCUS AUREUS BACTEREMIA,0.0,SCCMDAT
The Role of Preoperative Magnetic Resonance Cholangiopancreatography/Endoscopic Retrograde Cholangiopancreatography in the Setting of Mildly Elevated Liver Enzymes Prior to Ã¢ÂÂÃÂÃÂ¶,0.0,SCCMPRES
Novel approaches to prediction in severe brain injury,0.0,SCCMDAT
The breakdown of breathers in the Fermi-Pasta-Ulam-Tsingou system,0.0,SCCMPRES
The impact of blood pressure hemodynamics in acute ischemic stroke: a prospective cohort study,0.0,SCCMPRES
"The impact of violence on healthcare workers' mental health in conflict based settings amidst COVIDÃ¢ÂÂÃÂÃÂª19 pandemic, and potential interventions: A narrative review",0.0,SCCMPRES
1314: PROVIDER-DRIVEN PROTOCOL TO IMPROVE ADVANCE DIRECTIVE COMPLETION IN THE INTENSIVE CARE UNIT,0.0,SCCMDAT
The role of the primary care team in the rapid response system,0.0,SCCMPRES
1243: Antibiotic Delays in Septic Patients Transferred From the Regular Floor to the Intensive Care Unit,0.0,SCCMDAT
The safety of ultrasound-guided thoracentesis in patients on novel oral anticoagulants and clopidogrel: a single-center experience,0.0,SCCMPRES
1287: A RETROSPECTIVE COHORT STUDY OF LAB USAGE IN THE ICU: DO WE NEED TO LEARN TO ASK FEWER QUESTIONS?,0.0,SCCMDAT
The well-being of healthcare workers during the COVID-19 pandemic: a narrative review,0.0,SCCMPRES
Therapeutic Use of Baricitinib in Covid-19: A Systematic Review and Meta-Analysis,0.0,SCCMPRES
"Thrombocytopenia in adult patients with sepsis: incidence, risk factors, and its association with clinical outcome",0.0,SCCMPRES
1274-PUB: Clinical Comparison of Hospitalized Patients with Diabetic Ketoacidosis Admitted to Intensive Care Unit (ICU) vs. Non-ICU Areas,0.0,SCCMDAT
1272: Acute diaphragm paralysis after arterial embolization: Utilization of ultrasonography for diagnosis,0.0,SCCMDAT
1255: INTERHOSPITAL VARIATION IN THE REINITIATION OF VASOPRESSOR THERAPIES,0.0,SCCMDAT
Training of pediatric critical care providers in developing countries in evidence based medicine utilizing Remote simulation sessions,0.0,SCCMPRES
492: The Neighborhood Effect of Critical Events in Pediatric ICU Patients,0.0,SCCMDAT
Psychological effects of the COVID 19 pandemic on healthcare workers globally: A systematic review,0.0,SCCMPRES
Incidence of and risk factors for post-intubation hypotension in the critically ill,0.0,SCCMPRES
Mediastinal Adenopathy After COVID-19 Infection,0.0,SCCMPRES
A case of vaping-induced acute respiratory distress syndrome requiring extracorporeal life support,0.0,SCCMDAT
P411 Using wearable devices to assess pain in inflammatory bowel disease,0.0,SCCMDAT
MB-026 CORRELATION OF AGE AND MOOD DISORDER QUESTIONNAIRE (MDQ) SCOREWITH MORNINGNESS-EVENINGNESS QUESTIONNAIRE (MEQ) SCORE IN PATIENTSWITH BIPOLAR DISORDER,0.0,SCCMPRES
Machine learning in data abstraction: a computable phenotype for sepsis and septic shock diagnosis in the intensive care unit,0.0,SCCMPRES
Magnetocardiography-derived 3D current density maps show increased sensitivity and localization of ischemic damage in high risk unstable angina patients,0.0,SCCMPRES
Making Sense of Monkeypox: A Comparison of Other Poxviruses to the Monkeypox,0.0,SCCMPRES
A Rhythmic Electrocardiographic Pattern in an Older Adult With Chest Pain,0.0,SCCMDAT
Mayo Clinic Critical Care Case Review,0.0,SCCMPRES
Mayo Clinic Infectious Disease Case Review: With Board-style Questions and Answers,0.0,SCCMPRES
A Physiology-Driven Machine Learning Model for Post-Cardiac Arrest Outcome Prediction Using a Large Multi-Center Database,0.0,SCCMDAT
A locally optimized data-driven tool to predict sepsis-associated vasopressor use in the ICU,0.0,SCCMDAT
A Mixed Methods Study of Tele-ICU Nursing Interventions to Prevent Failure to Rescue of Patients in Critical Care,0.0,SCCMDAT
Mild therapeutic hypothermia in cardiogenic shock syndrome,0.0,SCCMPRES
A Computational Model to Predict Successful Extubation from Mechanical Ventilation in ICU Patients,0.0,SCCMDAT
"Mortality and severity in COVID-19 patients on ACEIs and ARBsÃ¢ÂÂÃÂÃÂ®a systematic review, meta-analysis, and meta-regression analysis",0.0,SCCMPRES
Mortality benefit of convalescent plasma in COVID-19: a systematic review and meta-analysis,0.0,SCCMPRES
Mortality benefit of remdesivir in COVID-19: a systematic review and meta-analysis,0.0,SCCMPRES
Multidisciplinary ICU recovery clinic visits: a qualitative analysis of patient-provider dialogues,0.0,SCCMPRES
A Comparison Between Sensitivity Analysis of Oxygenation Severity and Acute Respiratory Distress Syndrome (ARDS) of a Machine Learning Algorithm to Predict Hypoxic Respiratory Ã¢ÂÂÃÂÃÂ¶,0.0,SCCMDAT
Nasal high flow therapy versus oxygen supplementation in postoperative care of obstructive sleep apnea patients with CPAP non-compliance: A pilot randomized study,0.0,SCCMPRES
An evaluation of the time from onset of severe sepsis to documentation in the Electronic Medical Record: how long is the delay?,0.0,SCCMPRES
Living Donor Liver Transplantation (LDLT) for Hepatocellular Carcinoma (HCC) within and Outside Traditional Selection Criteria: A Multicentric North American Experience,0.0,SCCMPRES
976: CHARACTERISTICS AND OUTCOMES OF SEVERE HYPONATREMIA (NAÃ¢ÂÂÃÂ¢ÃÂ§ 125 MEQ/L) IN THE MICU: A RETROSPECTIVE STUDY,0.0,SCCMDAT
Instant Gratification as a Method to Promote Critical Care Providers Practice Guideline Adherence: A Systematic Review,0.0,SCCMPRES
Incidence of infection among patients on chemotherapy with tunneled indwelling pleural catheters,0.0,SCCMPRES
A taxonomy for mechanical ventilation: 10 fundamental maxims,0.0,SCCMDAT
India Antimicrobial Stewardship and Resistance (INTEREST) 2018: A needs assessment survey,0.0,SCCMPRES
India Antimicrobial Stewardship and Resistance (INTEREST): A Needs Assessment Survey,0.0,SCCMPRES
A study to evaluate the effectiveness of the currently utilized acute kidney injury (AKI) alert: a use case example for a learning health system,0.0,SCCMDAT
Infections associated with tunnelled indwelling pleural catheters in patients undergoing chemotherapy,0.0,SCCMPRES
A rare case of ST-elevation myocardial infarction after blunt chest trauma,0.0,SCCMDAT
"Infusion reactions to adenoÃÂ¢Ã¢ÂÂ¬ÃÂassociated virus (AAV)-based gene therapy: Mechanisms, diagnostics, treatment and review of the literature",0.0,SCCMPRES
Inhalational gases for neuroprotection in traumatic brain injury,0.0,SCCMPRES
Instant Gratification as a Method to Promote Physician Practice Guideline Adherence: A Systematic Review,0.0,SCCMPRES
Liraglutide-Induced Pancreatitis: A Case Report and Literature Review,0.0,SCCMPRES
Insurance-and race-related disparities decrease in elderly trauma patients,0.0,SCCMPRES
A precision medicine framework for classifying patients with disorders of consciousness: Advanced Classification of Consciousness Endotypes (ACCESS),0.0,SCCMDAT
Ischemic Stroke in Young Adults: Etiology and Outcome,0.0,SCCMPRES
A novel LAMA3a mutation causing fatal junctional epidermolysis bullosa-laryngo-onycho-cutaneous (JEB-LOC) syndrome,0.0,SCCMDAT
A novel ICU hand-over tool: the glass door of the patient room,0.0,SCCMDAT
A noninvasive bedside technique for retrieval of an entrapped guidewire from a vena cava filter without fluoroscopy,0.0,SCCMDAT
A multidisciplinary qi initiative to improve orÃ¢ÂÂÃÂÃÂ¬icu handovers,0.0,SCCMDAT
Multispectral Co-Occurrence With Three Random Variables in Dynamic Contrast Enhanced Magnetic Resonance,0.0,SCCMDAT
A mixed methods study of tele-ICU nursing interventions to prevent failure to rescue of patients in critical care,0.0,SCCMDAT
Near-simultaneous intensive care unit (ICU) admissions and all-cause mortality: a cohort study,0.0,SCCMPRES
Outcomes of Extracorporeal Membrane Oxygenation (ECMO) in Severe Legionella Pneumonia,0.0,SCCMDAT
Protective Equipment Preparedness and Accessibility: A Survey of Medical Trainees,0.0,SCCMPRES
682: DEFINING Ã¢ÂÂÃÂÃÂºFLOW STARVATIONÃ¢ÂÂÃÂÃÂ¹ IN VOLUME CONTROL MECHANICAL VENTILATION,0.0,SCCMDAT
Plasma IL-6 levels following corticosteroid therapy as an indicator of ICU length of stay in critically ill COVID-19 patients,0.0,SCCMPRES
Point-of-care lactate measurement in an emergency department is associated with expedited early goal-directed management of severe sepsis and septic shock,0.0,SCCMPRES
781: THE EFFECT OF TELE-ICU INNOVATION ON PROGRESSIVE CARE UNIT (PCU) PATIENT POPULATION,0.0,SCCMDAT
Potentially modifiable risk factors for long-term cognitive impairment after critical illnessÃ¢ÂÂÃÂÃÂ¬a systematic review (P4. 307),0.0,SCCMPRES
777: INCIDENCE AND ETIOLOGY OF POTENTIALLY PREVENTABLE ICU READMISSIONS,0.0,SCCMDAT
Practical implementation of a single-night split-titration protocol with BPAP-ST and AVAPS in patients with neuromuscular disease,0.0,SCCMPRES
Need for expanded Candida Score for empiric antifungal use in medically critically ill patients?,0.0,SCCMDAT
748: THIAMINE BLOOD LEVELS ARE ASSOCIATED WITH ILLNESS SEVERITY BUT NOT DELIRIUM IN CRITICAL ILLNESS,0.0,SCCMDAT
724: Evaluation of a Comfort Measures Only Computer Order Entry-set on Improving Care at the End of Life,0.0,SCCMDAT
666: identifying pressure injury risk factors in adult critical care patients,0.0,SCCMDAT
Plant-based diet and its effect on coronary artery disease: A narrative review,0.0,SCCMPRES
Pregnancy during COVID-19 pandemicÃ¢ÂÂÃÂÃÂ¬Maternal and neonatal outcomes: A concise review,0.0,SCCMPRES
Preoperative factors predicting admission to the intensive care unit after kidney transplantation,0.0,SCCMPRES
Prevalence of sleep apnea in patients with acute ischemic strokes and TIAs,0.0,SCCMPRES
Primary Team Involvement And The Rapid Response Team: An Essential Component,0.0,SCCMPRES
593: PERSISTENT RHABDOMYOLYSIS FOLLOWING LIVER TRANSPLANTATION FOR EXERTIONAL HEATSTROKE,0.0,SCCMDAT
586: EHRLICHIOSIS PRESENTING AS SEVERE SEPSIS AND MENINGOENCEPHALITIS IN AN IMMUNOCOMPETENT ADULT,0.0,SCCMDAT
540: Pressure Ulcer Incidence with Patients Wearing Nasal/Oral Compared to Full Face NIV Masks,0.0,SCCMDAT
539ÃÂ¢Ã¢ÂÂ¬Ã¢ÂÂWearable Devices Can Predict Disease Activity in Inflammatory Bowel Disease Patients,0.0,SCCMDAT
Prospects for Direct Detection of Black Hole Formation in Neutron Star Mergers with Next-Generation Gravitational-Wave Detectors,0.0,SCCMPRES
Plasma IL-6 Levels following Corticosteroid Therapy as an Indicator of ICU Length of Stay in Critically ill COVID-19 Patients (preprint),0.0,SCCMPRES
Phenytoin-medication that warrants deviation from standard approach for thyroid lab interpretation,0.0,SCCMPRES
Neurological and Psychological Sequelae Associated With Multisystem Inflammatory Syndrome in Children,0.0,SCCMPRES
Outcomes Of Adult Patients Managed By Veno-Venous Extracorporeal Membrane Oxygenation: Mayo Clinic Experience,0.0,SCCMPRES
944: PROPYLENE GLYCOL TOXICITY FROM PENTOBARBITAL INFUSION IN REFRACTORY STATUS EPILEPTICUS,0.0,SCCMDAT
Neutralization of fecal aerosol-laden SARS CoV-2: public health implications,0.0,SCCMPRES
NEED FOR EXPANDED CANDIDA SCORE FOR EMPIRIC ANTIFUNGAL USE IN MEDICAL CRITICALLY ILL PATIENTS?,0.0,SCCMDAT
Novel and controversial therapies in COVID-19,0.0,SCCMPRES
Nutritional elements in sleep,0.0,SCCMPRES
ONLINE ERRATUM,0.0,SCCMPRES
Obstructive Sleep Apnea Is Not A Risk Factor For Hospital Mortality In Patients With Severe Sepsis And Septic Shock,0.0,SCCMPRES
878: ICU UTILIZATION AND OUTCOME OF OBSTETRIC POPULATION IN TERTIARY CARE CENTER: A 13-YEAR EXPERIENCE,0.0,SCCMDAT
866: ENHANCING SAFETY AND IMPROVING CARE OF TRACHEOSTOMY AND LARYNGECTOMY PATIENTS,0.0,SCCMDAT
Outcomes Of Patients With Acute Kidney Injury Requiring Dialysis After Cardiac Surgery,0.0,SCCMPRES
Patients leaving without being seen from the emergency department: A prediction model using machine learning on a nationwide database,0.0,SCCMPRES
859: DEVELOPMENT OF A STANDARDIZED FAMILY COMMUNICATION BUNDLE FOR USE IN AN INTENSIVE CARE UNIT,0.0,SCCMDAT
Outcomes of adult patients supported by extracorporeal membrane oxygenation (ECMO) following cardiopulmonary arrest. The Mayo Clinic experience,0.0,SCCMPRES
Outcomes of critically ill solid organ transplant patients with COVID-19 in the United States,0.0,SCCMPRES
Outcomes of patients on VA ECMO who underwent an exploratory laparotomy,0.0,SCCMPRES
857: PATIENT AND FAMILY COMMUNICATION BUNDLE IMPLEMENTATION IN AN INTENSIVE CARE UNIT (ICU),0.0,SCCMDAT
PP398 [InfectionsÃÂ¬ÃÂª Covid-19/Sars-CoV-2]: EARLY COMBINATION THERAPY WITH IMMUNOGLOBULIN AND STEROIDS IS ASSOCIATED WITH SHORTER ICU LENGTH OF STAY IN MULTISYSTEM INFLAMMATORY Ã¢ÂÂÃÂÃÂ¶,0.0,SCCMPRES
PTSD in post-road traffic accident patients requiring hospitalization in Indian subcontinent: A review on magnitude of the problem and management guidelines,0.0,SCCMPRES
"854: CASE REPORT: ASPERGILLUS FUMIGATUS NECROTIZING PSEUDOMEBRANOUS TRACHEOBRONCHITIS AND INVASIVE PULMONARY ASPERGILLOSIS IN AN IMMUNOCOMPETENT HOST, USE OF COMBINATION Ã¢ÂÂÃÂÃÂ¶",0.0,SCCMDAT
Pandemics throughout the history,0.0,SCCMPRES
Anthropogenic intrusions leading to variability in Vegetated vs Non-vegetated land dynamics over the past two decades in India,0.0,SCCMPRES
A historical delve into neurotrauma-focused critical care,0.0,SCCMPRES
An alarming trend concerning diabetes mellitus in Algeria,0.0,SCCMPRES
Hemodynamic changes after visual stimulation and breath holding provide evidence for an uncoupling of cerebral blood flow and volume from oxygen metabolism,0.0,SCCMDAT
Higher class of obesity is associated with delivery of higher tidal volumes in subjects with ARDS,0.0,SCCMDAT
High-Value Lactate Testing: A Retrospective Cohort Study,0.0,SCCMDAT
Hemophagocytic Syndrome In Adults: Do The Diagnostic Criteria Apply To The Critically Ill Adult?,0.0,SCCMDAT
Hemophagocytic Lymphohistiocytosis: An Under Recognized But Fatal Disease,0.0,SCCMDAT
Hemodynamic responses following brief breath-holding and visual stimulation reconcile the vascular compliance and sustained oxygen metabolism origins for the BOLD post-stimulus Ã¢ÂÂÃÂÃÂ¶,0.0,SCCMDAT
"Hemodynamic instability secondary to vasopressin withdrawal in septic shock [published online July 28, 2017]",0.0,SCCMDAT
Successful treatment of pulmonary mucormycosis (Lichtheimia spp.) in a post-partum patient with COVID-19 ARDS requiring extra-corporeal membrane Ã¢ÂÂÃÂÃÂ¶,0.0,SCCMDAT
Sudden onset of dyspnea preceded by shoulder and arm pain,0.0,SCCMDAT
Hemodynamic instability secondary to vasopressin withdrawal in septic shock,0.0,SCCMDAT
Hemodynamic Instability Following Vasopressin Withdrawal In Septic Shock,0.0,SCCMDAT
